"11/29/2019, 10:26:58"
Center frequency,20.0971
""
freq,cplx data,fft centered
5126.025205041005,(-1.2969971-2.1648407j),3.7459984
5176.035207041408,(1.1825562-0.333786j),5.0963273
5226.045209041797,(-0.2861023+0.009536743j),3.9112728
5276.0552110421995,(0.78201294+1.0871887j),1.9297979
5326.065213042602,(1.1920929-0.56266785j),4.0736012
5376.075215043005,(0.7343292-0.333786j),6.0169144
5426.085217043408,(1.1253357-1.7929077j),4.1549854
5476.095219043811,(0.08583069-0.81062317j),1.2474636
5526.105221044199,(0.3528595-2.07901j),3.0826013
5576.115223044602,(-1.5258789-2.002716j),3.5870388
5626.125225045005,(-0.31471252-1.4019012j),3.1356254
5676.135227045408,(0.8773804-1.6975403j),3.2664218
5726.145229045811,(0.9441376+0.51498413j),2.3178756
5776.155231046199,(2.231598-0.6580353j),1.560986
5826.165233046602,(1.0299683+1.1253357j),1.7283552
5876.175235047005,(-1.373291-1.0585785j),1.4552985
5926.185237047408,(-0.2670288-1.8692017j),1.0085678
5976.195239047811,(-2.3937225-0.2193451j),2.13441
6026.205241048199,(-0.23841858+1.001358j),3.4026592
6076.215243048617,(0.45776367+1.4305115j),1.2592274
6126.22524504902,(-0.6580353-0.18119812j),0.5362243
6176.235247049393,(0.31471252+0.51498413j),3.5787842
6226.245249049796,(-1.821518-0.31471252j),3.389581
6276.255251050199,(-0.09536743-0.4863739j),0.38445163
6326.265253050602,(-1.0204315+0.71525574j),2.9901822
6376.275255051005,(2.1266937+0.67710876j),1.6713673
6426.285257051408,(2.4414062+0.038146973j),1.3563286
6476.295259051811,(-0.05722046+0.78201294j),3.5992033
6526.305261052214,(0.8392334-1.0204315j),2.4195693
6576.3152630526165,(0.9250641-1.8405914j),3.082251
6626.325265053019,(0.38146973-1.5640259j),3.807099
6676.335267053393,(-1.8787384-0.6866455j),3.346772
6726.345269053796,(0.56266785+0.58174133j),2.3512318
6776.355271054199,(0.5245209+0.22888184j),4.2338357
6826.365273054602,(0.076293945-2.0313263j),3.237425
6876.375275055005,(0.5054474+0.29563904j),1.607614
6926.385277055408,(-1.5449524+2.746582j),3.0474885
6976.3952790558105,(2.0694733-1.4400482j),0.78397954
7026.405281056213,(0.17166138+0.39100647j),1.3153987
7076.415283056616,(-0.8678436-1.8692017j),3.3524554
7126.425285057019,(2.6512146-1.9931793j),1.616661
7176.435287057393,(0.39100647+0.62942505j),0.6926442
7226.445289057796,(0.91552734-0.93460083j),2.3338425
7276.455291058199,(0.29563904-0.8869171j),1.6741841
7326.465293058602,(-0.4386902-1.2683868j),3.261437
7376.475295059005,(0.19073486-2.4795532j),0.932964
7426.4852970594075,(-0.22888184+0.4196167j),1.3841434
7476.49529905981,1.449585j,2.753741
7526.505301060213,(1.9931793-1.4781952j),4.684343
7576.515303060616,(0.9918213+0.27656555j),2.200799
7626.525305061019,(0.89645386-1.8501282j),2.613208
7676.535307061422,(-0.22888184-1.5068054j),4.567785
7726.545309061796,(-1.3542175+1.8405914j),3.0871615
7776.555311062199,(0.667572+0.30517578j),3.0210512
7826.5653130626015,(-2.565384-0.56266785j),2.8083084
7876.575315063004,(-0.67710876+1.449585j),1.0856454
7926.585317063407,(-0.3528595-0.23841858j),0.9564058
7976.59531906381,(1.411438+0.54359436j),1.3507094
8026.605321064213,(1.6880035+0.2861023j),2.8471837
8076.615323064616,(-1.6307831-0.5054474j),0.8879387
8126.625325065019,(-0.20980835+0.41007996j),1.1412903
8176.635327065422,(-0.39100647-1.4877319j),3.0101764
8226.645329065796,(0.8678436-1.66893j),1.2289367
8276.655331066198,(1.6975403-1.335144j),2.4420693
8326.665333066601,(2.8324127-0.08583069j),2.0645852
8376.675335067004,(0.705719-0.84877014j),1.6026535
8426.685337067407,(-0.81062317+0.9059906j),0.63081104
8476.69533906781,(-0.49591064-0.38146973j),2.4409008
8526.705341068213,(-1.5354156-0.09536743j),1.9940429
8576.715343068616,(0.78201294+1.6593933j),2.303579
8626.725345069019,(-0.14305115-0.62942505j),2.8895311
8676.735347069422,(0.14305115-0.31471252j),2.5345361
8726.745349069795,(2.48909+0.5245209j),1.9070313
8776.755351070198,(0.89645386-1.039505j),0.6081196
8826.765353070601,(0.17166138-0.19073486j),2.8134522
8876.775355071004,(-1.7642975+1.2588501j),1.8286772
8926.785357071407,(1.8882751-0.6866455j),1.5656309
8976.79535907181,(4.1007996-0.96321106j),2.1157036
9026.805361072213,(0.047683716-2.5749207j),3.4350026
9076.815363072616,(-0.64849854-0.54359436j),2.6330009
9126.825365073018,(1.2302399+1.4209747j),2.9371693
9176.835367073421,(1.5926361+1.039505j),3.3040035
9226.845369073824,(-2.5367737-0.67710876j),2.2932115
9276.855371074198,(-0.8678436-1.2779236j),2.699865
9326.865373074601,(-0.2861023-0.11444092j),1.8038958
9376.875375075004,(-0.74386597-1.9741058j),3.3438702
9426.885377075407,(1.9645691+2.4795532j),0.044205688
9476.89537907581,(1.1634827+1.2588501j),3.1142697
9526.905381076213,(-2.2888184-1.9931793j),1.2593414
9576.915383076615,(0.2193451-0.5054474j),1.7686999
9626.925385077018,(2.4795532-0.29563904j),1.7625126
9676.935387077421,(-2.450943+0.6008148j),0.35199186
9726.945389077824,(-1.1253357-2.3555756j),3.1309514
9776.955391078198,(-0.5912781+0.81062317j),2.9066448
9826.9653930786,(0.08583069-0.8583069j),0.9014623
9876.975395079004,(0.25749207-2.8800964j),3.6080108
9926.985397079407,(0.54359436-0.2002716j),3.3372436
9976.99539907981,(0.96321106-1.6975403j),3.688898
10027.005401080212,(0.25749207+1.2207031j),1.6880071
10077.015403080615,(2.0313263+0.25749207j),1.6332074
10127.025405081018,(-2.4318695-3.33786j),2.8903246
10177.035407081421,(-0.64849854+0.49591064j),0.4971789
10227.045409081824,(0.54359436+1.6880035j),2.457844
10277.055411082198,(0.16212463-1.8024445j),1.2852224
10327.0654130826,(0.67710876-0.05722046j),2.0554335
10377.075415083003,(0.37193298+0.8010864j),0.8090074
10427.085417083406,(2.2220612+0.5245209j),1.1416308
10477.09541908381,(0.41007996-0.98228455j),2.6261563
10527.105421084212,(2.784729-1.2016296j),0.4997569
10577.115423084615,(0.81062317-0.84877014j),2.324035
10627.125425085018,(0.6008148-1.0108948j),0.6316911
10677.13542708542,(1.1062622-0.30517578j),0.5774739
10727.145429085824,(-0.58174133+0.32424927j),1.3608574
10777.155431086227,(-0.67710876-1.1444092j),2.7131424
10827.1654330866,(2.4032593-0.2002716j),0.8458338
10877.175435087003,(2.4604797+0.3528595j),2.2527437
10927.185437087406,(-2.1362305-0.64849854j),1.6300826
10977.195439087809,(0.8678436+1.3160706j),1.4017105
11027.205441088212,(-0.104904175-1.4400482j),0.869165
11077.215443088615,(1.4686584+0.54359436j),3.4650667
11127.225445089018,(1.66893-0.019073486j),1.5480447
11177.23544708942,(0.104904175-1.5735626j),3.708718
11227.245449089824,(2.6893616-2.2125244j),1.3694812
11277.255451090226,(1.707077-1.8692017j),0.8514749
11327.2654530906,(0.104904175+1.0490417j),1.6851751
11377.275455091003,(-0.9918213-0.47683716j),2.7960646
11427.285457091406,(-0.29563904+0.29563904j),2.2736003
11477.295459091809,(0.36239624+1.039505j),1.6310639
11527.305461092212,(0.9441376-1.1634827j),2.122448
11577.315463092615,(-0.47683716-2.3460388j),1.5329913
11627.325465093018,(-0.9441376-1.3065338j),1.6780751
11677.33546709342,(2.2220612+0.08583069j),0.97771364
11727.345469093823,(-0.0667572-0.81062317j),2.2385213
11777.355471094226,(0.047683716-1.9264221j),2.7142813
11827.3654730946,(2.07901+0.82969666j),2.2197526
11877.375475095003,(0.02861023-0.08583069j),1.1073456
11927.385477095406,(-0.5340576+0.2861023j),1.7242231
11977.395479095809,(-2.1743774+0.4386902j),1.0278326
12027.405481096212,(-1.6021729-0.37193298j),1.1310726
12077.415483096614,-0.32424927j,0.52534664
12127.425485097017,(2.9850006-1.1062622j),2.4049604
12177.43548709742,(1.9931793-1.2588501j),1.9672891
12227.445489097823,(-0.5054474-0.4196167j),2.6625826
12277.455491098226,(0.5340576+0.9536743j),2.7708611
12327.465493098629,(1.373291+0.6866455j),2.682155
12377.475495099003,(0.7247925+0.62942505j),0.8410078
12427.485497099406,(-0.4863739-3.528595j),1.9803675
12477.495499099809,(1.3160706-3.156662j),2.5619223
12527.505501100211,(0.38146973-0.58174133j),2.0856507
12577.515503100614,(0.019073486+1.4591217j),3.1384919
12627.525505101017,(0.047683716+2.8514862j),1.3804063
12677.53550710142,(0.667572+0.51498413j),1.8880417
12727.545509101823,(-2.5939941-0.42915344j),3.423987
12777.555511102226,(-0.38146973+0.64849854j),1.0109556
12827.565513102629,(3.6334991-1.2397766j),3.9427586
12877.575515103003,(0.05722046-3.004074j),2.8793285
12927.585517103405,(1.1825562+0.19073486j),2.8903296
12977.595519103808,(-1.7261505+0.11444092j),3.492625
13027.605521104211,(-0.22888184+0.333786j),1.8447875
13077.615523104614,(2.1839142+0.31471252j),3.7872686
13127.625525105017,(-0.9918213-1.2302399j),2.7828963
13177.63552710542,(-0.05722046+0.91552734j),2.000418
13227.645529105823,(-0.333786+0.22888184j),0.5831608
13277.655531106226,(-2.9850006+0.37193298j),0.8052187
13327.665533106629,(0.31471252+2.5558472j),0.68601155
13377.675535107002,(1.745224-1.1920929j),1.4218953
13427.685537107405,(-0.42915344-0.8392334j),1.2450004
13477.695539107808,(-0.104904175+0.2670288j),2.1310582
13527.705541108211,(-0.46730042-0.9727478j),3.2845562
13577.715543108614,(0.84877014-0.18119812j),3.8224726
13627.725545109017,(0.4863739-0.11444092j),3.0850413
13677.73554710942,(-1.0681152-0.2670288j),1.7836908
13727.745549109823,(-1.2969971-1.9264221j),1.5296365
13777.755551110225,(1.6880035-0.019073486j),2.1614661
13827.765553110628,(-0.82969666+1.8405914j),2.5939531
13877.775555111031,(-2.412796+0.6866455j),1.2071283
13927.785557111405,(1.5640259-0.56266785j),1.5325472
13977.795559111808,(0.42915344+0.2193451j),0.71345115
14027.80556111221,(-0.02861023+0.30517578j),1.004499
14077.815563112614,(0.1335144-0.6389618j),2.3456764
14127.825565113017,(-0.30517578+0.6008148j),2.105245
14177.83556711342,(-1.2874603+2.0313263j),1.0384892
14227.845569113822,(-0.67710876+0.37193298j),2.780094
14277.855571114225,(0.7343292-0.39100647j),1.9551128
14327.865573114628,(0.19073486+2.3937225j),2.7431078
14377.875575115031,(-0.4005432+1.1539459j),2.8977306
14427.885577115405,(-0.20980835+0.2193451j),0.36233366
14477.895579115808,(2.708435-1.2874603j),2.055759
14527.90558111621,(1.6307831-1.2874603j),1.867132
14577.915583116614,(-0.44822693-0.91552734j),2.44003
14627.925585117016,(-0.047683716-1.5926361j),1.3038915
14677.93558711742,(-0.16212463-0.2002716j),1.2323185
14727.945589117822,(2.450943-0.51498413j),2.125042
14777.955591118225,(-0.333786-0.51498413j),0.415895
14827.965593118628,(-0.6008148+0.7247925j),1.5685117
14877.975595119031,(0.84877014+0.11444092j),0.95875305
14927.985597119405,(-1.0204315-0.89645386j),0.16810216
14977.995599119808,(0.6198883-0.27656555j),2.944846
15028.00560112021,(0.14305115+0.5722046j),1.5831428
15078.015603120613,(1.3542175+0.61035156j),3.284633
15128.025605121016,(1.2874603+0.61035156j),2.5634472
15178.03560712142,(-0.42915344+1.115799j),0.88083506
15228.045609121822,(-0.667572-1.1444092j),1.2387294
15278.055611122225,(0.69618225+0.5912781j),2.86388
15328.065613122628,(0.16212463-0.8869171j),1.8697501
15378.07561512303,(-1.8596649-2.3651123j),0.862556
15428.085617123434,(-1.2302399-0.39100647j),1.0851612
15478.095619123807,(-2.1266937-0.009536743j),0.98423463
15528.10562112421,(0.54359436+0.54359436j),1.9274921
15578.115623124613,(-0.42915344-0.76293945j),1.7200983
15628.125625125016,(-0.12397766-2.4414062j),4.20353
15678.135627125419,(2.0503998-0.67710876j),2.497353
15728.145629125822,(-0.98228455+0.9059906j),5.126265
15778.155631126225,(0.11444092-1.7261505j),2.0111206
15828.165633126628,(-0.9727478+0.076293945j),2.7562897
15878.17563512703,(-0.98228455-1.1539459j),3.7418478
15928.185637127433,(-2.2125244+0.41007996j),0.5413195
15978.195639127807,(-1.2874603+2.2792816j),1.9082413
16028.20564112821,(2.1743774-0.67710876j),2.0869925
16078.215643128613,(0.25749207-1.335144j),1.2373774
16128.225645129016,(1.1348724-1.1348724j),2.1775968
16178.235647129419,(0.25749207-0.4196167j),2.662973
16228.245649129822,(-0.9727478-1.8596649j),2.6045787
16278.255651130225,(0.333786-1.2207031j),1.069852
16328.265653130627,(0.14305115-0.23841858j),2.3099346
16378.27565513103,(-0.7724762-0.74386597j),3.8221228
16428.285657131433,(1.335144-1.5068054j),1.1950912
16478.295659131807,(0.705719-2.6226044j),1.4357121
16528.30566113221,(0.12397766-0.98228455j),1.1291872
16578.315663132613,(1.7166138+0.91552734j),1.3190944
16628.325665133016,(-1.7166138+0.02861023j),1.3802804
16678.33566713342,(-1.4781952+0.22888184j),0.8925497
16728.34566913382,(-0.038146973-0.1335144j),2.1126492
16778.355671134224,(-2.450943+0.15258789j),1.2549374
16828.365673134627,(-0.8201599+0.25749207j),1.385752
16878.37567513503,(0.6866455-1.449585j),2.0634217
16928.385677135433,(-2.8705597-2.5081635j),2.0461621
16978.395679135836,(-1.077652-1.5163422j),0.5803831
17028.40568113621,(0.4863739-0.91552734j),1.1086465
17078.415683136613,(-0.17166138-0.62942505j),0.86453533
17128.425685137016,(-0.69618225+0.25749207j),1.2875029
17178.43568713742,(2.002716-0.61035156j),0.787515
17228.44568913782,(3.5190582+2.6226044j),1.1827464
17278.455691138224,(-2.117157+0.6580353j),1.4921198
17328.465693138627,(1.1920929-1.0299683j),1.4391985
17378.47569513903,(0.96321106-0.20980835j),1.5390437
17428.485697139433,(-1.783371-0.4386902j),1.5687871
17478.495699139836,(-1.0299683+1.0871887j),2.1485574
17528.50570114021,(-0.9441376-0.42915344j),2.213024
17578.515703140612,(1.8692017-1.1062622j),1.2726201
17628.525705141015,(0.69618225-1.8978119j),1.271709
17678.53570714142,(2.3078918+0.8773804j),0.88358116
17728.54570914182,(0.8869171-0.9059906j),3.245755
17778.555711142224,(0.6008148-1.1062622j),1.6892176
17828.565713142627,(3.004074-1.1062622j),0.5647957
17878.57571514303,(-0.91552734-1.4877319j),2.5841963
17928.585717143433,(0.8678436+0.89645386j),2.4291766
17978.595719143836,(1.8310547-0.36239624j),2.4395008
18028.60572114421,(-1.7356873+3.0994415j),2.3309948
18078.615723144612,(-0.15258789-0.4005432j),2.2963524
18128.625725145015,(2.89917-1.9264221j),0.9463949
18178.635727145418,(0.038146973+0.15258789j),3.5934165
18228.64572914582,(-0.9250641+0.45776367j),1.6195824
18278.655731146224,(1.5354156+1.8692017j),2.013446
18328.665733146627,(1.2207031+0.22888184j),0.70928365
18378.67573514703,(0.61035156+0.64849854j),1.73483
18428.685737147433,(0.30517578-0.019073486j),1.8862153
18478.695739147835,(-0.038146973+0.05722046j),0.5858893
18528.70574114824,(-1.373291-0.3528595j),0.75677603
18578.715743148612,(1.3637543-1.821518j),1.0003324
18628.725745149015,(0.96321106-1.0490417j),1.1285526
18678.735747149418,(-0.91552734+1.6117096j),0.88081425
18728.74574914982,(2.1648407-0.0667572j),1.5463775
18778.755751150224,(-0.038146973-2.412796j),2.028806
18828.765753150627,(0.9250641+1.5830994j),1.646792
18878.77575515103,(1.4019012+1.821518j),0.9922382
18928.785757151432,(0.47683716+1.1062622j),0.48427457
18978.795759151835,(1.4591217+1.4209747j),2.237518
19028.805761152238,(-0.2193451-0.89645386j),3.2509592
19078.815763152612,(1.6403198-1.7261505j),3.3926306
19128.825765153015,(0.81062317+0.047683716j),1.428106
19178.835767153418,(-2.0122528+0.49591064j),1.5232308
19228.84576915382,(-0.8773804-0.38146973j),0.837806
19278.855771154223,(2.1648407+0.22888184j),1.0004818
19328.865773154626,(1.2588501+1.2493134j),1.5538621
19378.87577515503,(-1.3923645-0.51498413j),1.2675335
19428.885777155432,(0.34332275-0.76293945j),1.6041098
19478.895779155835,(1.3065338+1.0871887j),1.6447101
19528.905781156238,(-0.17166138-0.49591064j),1.2771138
19578.91578315661,(1.4400482+1.9645691j),1.1352068
19628.925785157015,(1.5926361+2.7561188j),0.9552814
19678.935787157418,(-0.6389618-0.38146973j),0.728548
19728.94578915782,(1.6975403-0.12397766j),0.18003075
19778.955791158223,(1.7356873-0.14305115j),0.74159837
19828.965793158626,(0.38146973-1.0585785j),1.3173494
19878.97579515903,(0.5245209-0.16212463j),2.4440536
19928.985797159432,(-1.5258789+0.5531311j),0.12354112
19978.995799159835,(-1.1825562-0.98228455j),0.24230541
20029.005801160238,(0.4005432-0.19073486j),1.5465636
20079.01580316064,0.8583069j,2.0795212
20129.025805161014,(-0.24795532+0j),1.064769
20179.035807161417,(1.7356873+0.81062317j),1.5452396
20229.04580916182,(-0.05722046+1.2779236j),1.6337912
20279.055811162223,(-3.042221+0.12397766j),1.2947602
20329.065813162626,(0.15258789-1.2207031j),1.041941
20379.07581516303,(2.6416779-1.4781952j),3.6634812
20429.08581716343,(2.0122528-0.5531311j),1.6217117
20479.095819163835,(-0.5340576-1.0108948j),1.4624134
20529.105821164238,(-1.4400482+0.49591064j),1.224882
20579.11582316464,(0.11444092+0.05722046j),1.390687
20629.125825165014,(0.9536743-1.3446808j),2.734577
20679.135827165417,(1.5735626+0.8392334j),0.45174754
20729.14582916582,(0.6008148-0.02861023j),2.459985
20779.155831166223,(0.4196167-1.2397766j),2.041277
20829.165833166626,(1.3256073-0.9250641j),1.5337647
20879.17583516703,(1.001358-1.115799j),2.4354246
20929.18583716743,(-0.91552734-2.0217896j),2.3699565
20979.195839167834,(-2.565384-0.54359436j),3.031463
21029.205841168237,(0.8869171-0.39100647j),2.9767585
21079.21584316864,(0.09536743-0.18119812j),1.1476029
21129.225845169043,(-2.6607513+1.5544891j),1.370551
21179.235847169417,(1.66893+0.12397766j),4.6121836
21229.24584916982,(2.3174286-0.7247925j),0.43411174
21279.255851170223,(-0.89645386-1.4686584j),0.80403405
21329.265853170626,(-1.0871887-0.15258789j),3.6167789
21379.27585517103,(-0.64849854+0.8392334j),0.8880513
21429.28585717143,(1.1444092+1.6307831j),4.9804187
21479.295859171834,(0.61035156-0.5054474j),2.5626795
21529.305861172237,(-0.19073486-3.5190582j),1.3778926
21579.31586317264,(-0.23841858+0.7534027j),1.4767646
21629.325865173043,(-0.076293945-0.8773804j),1.9229901
21679.335867173417,(0.42915344-1.4591217j),1.4281152
21729.34586917382,(-1.7929077+1.6593933j),1.9433118
21779.355871174223,(0.3528595-2.8800964j),0.4930279
21829.365873174625,(1.335144-1.8596649j),2.424331
21879.37587517503,(2.3174286-0.3528595j),1.3795265
21929.38587717543,(0.69618225-1.0490417j),0.6516522
21979.395879175834,(-1.1730194+0.3528595j),2.2986507
22029.405881176237,(1.9550323-0.333786j),4.051379
22079.41588317664,(1.7261505+1.6593933j),2.4836283
22129.425885177043,(1.001358+0.6866455j),0.4402007
22179.435887177417,(-0.24795532-0.34332275j),2.7718818
22229.44588917782,(-1.2111664-0.2002716j),0.5003881
22279.455891178222,(1.4781952-2.298355j),0.9120891
22329.465893178625,(0.20980835+0.2861023j),3.2286108
22379.475895179028,(-0.23841858-0.44822693j),3.126135
22429.48589717943,(0.67710876-1.5830994j),2.4838333
22479.495899179834,(-1.7929077-1.0108948j),2.0734293
22529.505901180237,(1.0490417-1.5926361j),2.4145825
22579.51590318064,(0.18119812-1.411438j),1.6769947
22629.525905181043,(0.09536743-2.117157j),2.5206113
22679.535907181446,(1.077652-0.705719j),1.854352
22729.54590918182,(-1.3065338+1.5449524j),1.9827659
22779.555911182222,(1.077652+0.5245209j),1.3225218
22829.565913182625,(-0.23841858-2.4318695j),1.8020889
22879.575915183028,(0.4386902-1.077652j),2.7317793
22929.58591718343,(3.0326843-2.527237j),2.2962976
22979.595919183834,(-0.8392334-1.5735626j),0.6188274
23029.605921184237,(-0.09536743+0.42915344j),1.4283338
23079.61592318464,(0.5912781+0.02861023j),1.299028
23129.625925185042,(-0.076293945-0.5245209j),1.1052575
23179.635927185445,(0.38146973+1.1920929j),2.0107803
23229.64592918582,(-0.51498413+0.76293945j),2.6700099
23279.655931186222,(-0.2002716-1.2969971j),1.6155568
23329.665933186625,(-0.9536743+1.8310547j),2.0984983
23379.675935187028,(-2.231598-0.5912781j),1.779393
23429.68593718743,(-1.0681152-0.5245209j),1.3730855
23479.695939187834,(0.37193298-0.45776367j),1.2502296
23529.705941188236,(1.4209747+0.05722046j),1.2806549
23579.71594318864,(0.47683716-0.38146973j),5.6108265
23629.725945189042,(-0.6389618+0.6866455j),1.3404459
23679.735947189445,(2.784729+1.4686584j),0.8434755
23729.74594918982,(2.0313263+0.12397766j),2.7127724
23779.755951190222,(1.115799-0.44822693j),0.80045724
23829.765953190625,(0.019073486-2.3937225j),2.020644
23879.775955191028,(0.37193298+0.09536743j),1.5940322
23929.78595719143,(1.4019012-2.5081635j),1.2813642
23979.795959191833,(0.009536743-1.5354156j),1.7214735
24029.805961192236,(1.9741058-0.29563904j),0.33428577
24079.81596319264,(1.2683868-0.81062317j),0.93245757
24129.825965193042,(-0.61035156+0.27656555j),2.4419389
24179.835967193445,(0.81062317-0.81062317j),1.7901949
24229.845969193848,(0.6008148+0.2002716j),1.9999108
24279.85597119422,(0.5054474-0.4386902j),1.7629851
24329.865973194625,(-0.8010864-1.3160706j),1.2034386
24379.875975195027,(-1.5735626-2.1839142j),0.6406848
24429.88597719543,(1.4781952-1.3542175j),1.2770344
24479.895979195833,(-0.14305115+1.0204315j),1.2539932
24529.905981196236,(-0.11444092-0.17166138j),0.7044131
24579.91598319664,(1.6784668-0.8392334j),1.4553142
24629.925985197042,(0.9727478+0.047683716j),0.78146094
24679.935987197445,(-1.001358-1.9073486j),1.221613
24729.945989197848,(0.74386597-0.98228455j),2.8108664
24779.95599119822,(0.8201599+0.34332275j),0.9157546
24829.965993198624,(-1.4019012-1.0108948j),1.0140495
24879.975995199027,(0.02861023-0.7915497j),2.9542592
24929.98599719943,(-0.6866455-0.11444092j),0.37998724
24979.995999199833,(2.3174286-0.4386902j),1.8030944
25030.006001200236,(-0.22888184-1.4209747j),1.2408298
25080.01600320064,(-1.6212463+0.09536743j),1.9495857
25130.02600520104,(0.104904175+0.5912781j),1.438867
25180.036007201445,(-2.527237-1.6021729j),0.6781918
25230.046009201847,(-1.6975403-0.78201294j),0.24168016
25280.05601120222,(-2.4318695+0.3528595j),1.9424899
25330.066013202624,(0.705719-0.2670288j),1.782334
25380.076015203027,(0.36239624-1.5258789j),2.3826401
25430.08601720343,(0.2193451-1.4972687j),2.1007175
25480.096019203833,(1.001358-1.5926361j),4.3518286
25530.106021204236,(-1.3256073+0.51498413j),1.0474807
25580.11602320464,(-0.47683716+2.412796j),1.1967186
25630.12602520504,(-0.38146973+0j),4.3230166
25680.136027205444,(0.047683716+0.5912781j),2.3391232
25730.146029205847,(0.74386597-1.4305115j),0.83414483
25780.15603120625,(1.1444092-0.15258789j),0.76926434
25830.166033206624,(-1.8119812-0.58174133j),2.0339217
25880.176035207027,(-0.08583069-0.8010864j),1.3704022
25930.18603720743,(-0.104904175+1.8119812j),1.813
25980.196039207833,(-2.3269653-1.66893j),0.5815383
26030.206041208236,(2.1648407+1.3923645j),1.3960122
26080.21604320864,(-0.2002716+0.37193298j),0.40401667
26130.22604520904,(-3.194809-1.077652j),2.771998
26180.236047209444,(1.6498566+0.333786j),2.8140457
26230.246049209847,(-0.29563904-0.9727478j),1.5170841
26280.25605121025,(-2.1648407-2.2697449j),0.9035481
26330.266053210624,(-0.38146973-2.6798248j),2.749558
26380.276055211027,(-0.5722046+2.6798248j),1.237683
26430.28605721143,(1.411438+1.039505j),1.6271404
26480.296059211832,(0.08583069-3.3855438j),2.1205256
26530.306061212235,(-0.076293945-2.7370453j),4.171434
26580.31606321264,(0.7915497-0.6008148j),1.407795
26630.32606521304,(-0.3528595+0j),2.4028537
26680.336067213444,(0.2861023-0.6008148j),3.1454828
26730.346069213847,(-0.8010864+1.8501282j),3.823794
26780.35607121425,(0.54359436+0.15258789j),2.163432
26830.366073214624,(-0.93460083+0.69618225j),3.3884752
26880.376075215027,(-2.0122528+1.8882751j),3.0275533
26930.38607721543,(1.2016296-0.49591064j),1.5765803
26980.396079215832,(-2.1266937+0.5054474j),1.5211303
27030.406081216235,(1.5449524+1.0490417j),0.618954
27080.416083216638,(-0.27656555-0.32424927j),1.325438
27130.42608521704,(-1.8501282-0.56266785j),0.4346303
27180.436087217444,(1.9836426+0.51498413j),2.4090097
27230.446089217847,(-1.9550323-1.2493134j),0.86409736
27280.45609121825,(-0.31471252-0.3528595j),1.5067341
27330.466093218653,(0.69618225-0.37193298j),0.7471556
27380.476095219026,(1.2969971-0.2861023j),2.802718
27430.48609721943,(-0.47683716-1.2016296j),1.7458384
27480.496099219832,(0.076293945-4.863739j),1.5186636
27530.506101220235,(1.8310547-2.1839142j),0.5129942
27580.516103220638,(-0.09536743+0j),1.1364113
27630.52610522104,(1.4209747+0.5722046j),0.45500845
27680.536107221444,(1.9836426+0.17166138j),2.63051
27730.546109221847,(0.09536743-2.1076202j),1.0293285
27780.55611122225,(-0.8678436-0.16212463j),1.4071056
27830.566113222652,(-0.6008148+0.6389618j),2.5013533
27880.576115223026,(-0.82969666-0.6389618j),1.7666916
27930.58611722343,(-0.05722046-1.5258789j),1.0453516
27980.596119223832,(0.37193298-2.5749207j),1.4110297
28030.606121224235,(-1.0204315-0.038146973j),0.9270287
28080.616123224638,(-0.82969666-1.707077j),1.3418638
28130.62612522504,(-0.32424927-0.32424927j),2.3712254
28180.636127225443,(-0.9441376+0.019073486j),1.2707351
28230.646129225846,(0.58174133-1.2397766j),3.1327996
28280.65613122625,(0.67710876+0.3528595j),1.3499526
28330.666133226652,(0.62942505-0.23841858j),2.917663
28380.676135227026,(0.8869171-2.0599365j),3.1708376
28430.68613722743,(-1.3637543-2.527237j),2.567949
28480.69613922783,(0.2670288+0.30517578j),0.5507014
28530.706141228235,(1.9931793-0.29563904j),1.9965333
28580.716143228638,(-1.5544891-0.104904175j),2.4089174
28630.72614522904,(0.41007996-0.93460083j),3.5299332
28680.736147229443,(1.8501282+0.2670288j),1.7243717
28730.746149229846,(1.4591217-0.54359436j),1.8224458
28780.75615123025,(0.25749207-2.3078918j),2.5841508
28830.766153230652,(-2.9277802+0.19073486j),1.0628271
28880.776155231055,(0.18119812-1.1825562j),1.1595502
28930.78615723143,(1.9168854-1.8978119j),1.2307163
28980.79615923183,(-0.104904175+0.8010864j),1.1914866
29030.806161232234,(-0.6389618+0.29563904j),1.2362598
29080.816163232637,(1.3256073-1.6307831j),2.121919
29130.82616523304,(0.23841858-0.12397766j),0.7026973
29180.836167233443,(-1.5640259+1.3065338j),2.8403056
29230.846169233846,(-0.05722046-0.51498413j),1.7438077
29280.85617123425,(1.4591217-1.001358j),0.3948768
29330.86617323465,(0.51498413-0.4863739j),1.520431
29380.876175235055,(1.9264221-0.62942505j),2.0073407
29430.88617723543,(-0.11444092+1.039505j),0.81860983
29480.89617923583,(-2.002716-0.44822693j),0.6429164
29530.906181236234,(0.2861023-1.7356873j),1.9349264
29580.916183236637,(1.3828278-0.27656555j),0.91916883
29630.92618523704,(0.37193298-1.5449524j),1.1753573
29680.936187237443,(-1.9550323-1.1920929j),0.673414
29730.946189237846,(1.5640259+0.7343292j),2.3572533
29780.95619123825,(0.2193451-2.2888184j),2.6791515
29830.96619323865,(-0.62942505-0.19073486j),1.4006916
29880.976195239055,(-0.74386597+0.2861023j),2.7511456
29930.98619723943,(-1.077652-1.2779236j),2.4167418
29980.99619923983,(1.7929077-2.3937225j),2.284583
